0000|LCDPR|0013|||0|0||30062025|31072025
0010|1
0030|||||||||
0040|001|BR|BRL|92146899|9510644096859|294186832|FAZENDA FRUTACC|LOTE 2D LOTEAMENTO VARJAO|||ZONA RURAL|TO|1711902|77493000|1|100.0||
0040|002|BR|BRL|91218195|9510304204681|294904093|FAZENDA UNIÃO|FORMOSO, LT03, LOTEAMENTO RIO XAVANTE|||ZONA RURAL|TO|1708205|77470000|1|100.0||
0040|003|BR|BRL|47452293|42276950100582|295057386|FAZENDA L3|ZONA RURAL SN|||ZONA RURAL|TO|1707306|77485000|1|100.0||
0040|004|BR|BRL|10672273|9500337751771|112877672|FAZENDA PRIMAVERA|Rod Go 142 Km 50 A Esq 05 Km|||ZONA RURAL|GO|5221452|76460000|1|100.0||
0040|005|BR|BRL|48397083|9500413085956|111739837|FAZENDA ALIANÇA|Margem Esquerda Do Rio Das Almas|||ZONA RURAL|GO|5214861|76305000|1|100.0||
0040|006|BR|BRL|58181490|0000193966993|115149210|ARMAZEM PRIMAVERA|Rod. Go 142 Km 47 A Esq. 20 Km|||ZONA RURAL|GO|5213772|76465000|1|100.0||
0040|007|BR|BRL|16540859|9261830071106|115449965|FAZENDA ESTRELA|M Do Norte Go 142 Sent Mata Azul 15km Vira Esq 31km|||ZONA RURAL|GO|5213772|76465000|1|100.0||
0040|008|BR|BRL|74678981|9261830003020|114436720|FAZENDA BARRAGEM GRANDE|RODOVIA GO 142, KM 50|||ZONA RURAL|GO|5213772|76465000|1|100.0||
0040|009|BR|BRL|26817713|9999895496227|128477750|FAZENDA GUARA|OTR DATA SAO PEDRO|||ZONA RURAL|MA|2101400|65800000|1|100.0||
0050|001|BR|184|BCO ITAÚ BBA S.A.|8541|00000000063206 6|0.00
0050|002|BR|756|BANCO COOPERATIVO SICOOB S.A.|3349|00000000000052 3|0.00
0050|003|BR|237|BCO BRADESCO S.A.|0242|00000000022102 3|0.00
0050|004|BR|001|BCO DO BRASIL S.A.|0458|0000000000245852|0.00
0100|00174715161|VILMA LINO DE SOUSA OLIVEIRA|2
Q100|2025-01-20|1|1|5428|4|RECEBIMENTO NF 05428 MAQCAMPO SOLUÃ‡Ã•ES AGRÃCOLAS S/A|970771001507|2|0.00|3176.80|461026.54|N
Q100|2025-01-20|4|1|1566|4|RECEBIMENTO NF 0000001566 OLIVEIRA MOTORES|32426438000122|2|0.00|210.00|461236.54|N
Q100|2025-01-20|1|1|110426|4|RECEBIMENTO NF 110426 L PEREIRA DOS SANTOS|35721895000138|2|0.00|3072.00|464308.54|N
Q100|2025-01-20|1|1|86|4|RECEBIMENTO NF 86 ANTONIO MARTINS VIEIRA|19902025000109|2|0.00|491.00|464799.54|N
Q100|2025-01-21|1|1|5467|4|RECEBIMENTO NF 05467 MAQCAMPO SOLUÃ‡Ã•ES AGRÃCOLAS S/A|970771001507|2|0.00|1668.00|466467.54|N
Q100|2025-01-21|1|1|003898240|4|TALAO DE ENERGIA 01/2025|25086034000171|2|0.00|587.39|467054.93|N
Q100|2025-01-21|3|1|003898145|4|TALAO DE ENERGIA 01/2025|25086034000171|2|0.00|1498.33|468553.26|N
Q100|2025-01-22|1|1|3643|4|RECEBIMENTO NF 03643 NASCIMENTO E AIRES LTDA|23702694000104|2|0.00|1650.00|470203.26|N
Q100|2025-01-23|1|1|198|4|RECEBIMENTO NF 198 GILBERTO CARDOSO DOS SANTOS|39258550000140|2|0.00|490.00|470693.26|N
Q100|2025-01-23|1|1|5478|4|RECEBIMENTO NF 05478 MAQCAMPO SOLUÃ‡Ã•ES AGRÃCOLAS S/A|970771001507|2|0.00|5400.00|476093.26|N
Q100|2025-01-23|4|1|1579|4|RECEBIMENTO NF 159 OLIVEIRA MOTORES|51955139000120|2|0.00|160.00|476253.26|N
Q100|2025-01-24|1|1|1797|4|RECEBIMENTO NF 01797 RENATA SIQUEIRA SANTOS LTDA|19678210000161|2|0.00|455.00|476708.26|N
Q100|2025-01-24|1|1|24|4|RECEBIMENTO NF 24 ANTONIO BRAZ DE QOLIVEIRA|18315963000140|2|0.00|2000.00|478708.26|N
Q100|2025-01-24|1|1|1371|4|RECEBIMENTO NF 01371 POLLI SANTOS E SANTOS LTDA|7160474000140|2|0.00|50.00|478758.26|N
Q100|2025-01-27|1|1|179|4|RECEBIMENTO NF 179 JUANN FELIPE RIBEIRO SILVA|26952773000161|2|0.00|630.00|479388.26|N
Q100|2025-01-27|1|1|13|4|RECEBIMENTO NF 00000013 RODOVIDA ASSESSORIA CONSULTIVA EM TRANSPORTES LTDA|55770195000140|2|0.00|960.00|480348.26|N
Q100|2025-01-27|1|1|85|4|RECEBIMENTO NF 00085 REFRIGERAR AR CONDICIONADO LTDA|36136761000112|2|0.00|380.00|480728.26|N
Q100|2025-01-27|3|1|421|4|RECEBIMENTO NF 00000421 TERRA BOA MAQUINAS AGRICOLAS LTDA.|17897655000107|2|0.00|1400.00|482128.26|N
Q100|2025-01-27|4|1|24|4|RECEBIMENTO NF 00024 QUEIROZ & JACKSON ADVOGADOS S.S|21165007000133|2|0.00|3036.00|485164.26|N
Q100|2025-01-28|6|1|3787|4|RECEBIMENTO NF 3787 CCA â€” CONTROLE CENTRO ANALÃTICO LTDA|24678052000180|2|0.00|52.50|485216.76|N
Q100|2025-01-28|3|1|1513428|4|TALAO DE ENERGIA 01/2025|1377555000110|2|0.00|55.87|485272.63|N
Q100|2025-01-28|1|1|1519639|4|TALAO DE ENERGIA 01/2025|1377555000110|2|0.00|132.26|485404.89|N
Q100|2025-01-28|1|1|1519638|4|TALAO DE ENERGIA 01/2025|1377555000110|2|0.00|182.52|485587.41|N
Q100|2025-01-28|1|1|1519635|4|TALAO DE ENERGIA 01/2025|1377555000110|2|0.00|63.22|485650.63|N
Q100|2025-01-28|1|1|1519633|4|TALAO DE ENERGIA 01/2025|1377555000110|2|0.00|228.67|485879.30|N
Q100|2025-01-28|6|1|28|4|RECEBIMENTO NF 28 J.D. DIESEL PECAS PARA CAMINHOES LTDA|51955139000120|2|0.00|2485.00|488364.30|N
Q100|2025-01-29|5|1|14272|4|RECEBIMENTO NF 14272 HOHL MAQUINAS AGRICOLAS LTDA|01608488001250|2|0.00|3560.00|491924.30|N
Q100|2025-01-29|1|1|2|4|RECEBIMENTO NF 00002 Edmilson AntÃ´nio de Lima|14762131000110|2|0.00|2100.00|494024.30|N
Q100|2025-01-29|4|1|131521143|4|TALAO DE ENERGIA 01/2025|1543032000104|2|0.00|241.27|494265.57|N
Q100|2025-01-29|4|1|131521141|4|TALAO DE ENERGIA 01/2025|1543032000104|2|0.00|1526.05|495791.62|N
Q100|2025-01-31|4|1|4425|4|RECEBIMENTO NF 00004425 GEFERSON INACIO DA SILVA|24393962000116|2|0.00|5000.00|500791.62|N
Q100|2025-01-31|1|1|5234|4|RECEBIMENTO NF 05234 TORNEADORA BELEM BRASILIA LTDA|10616874000121|2|0.00|210.00|501001.62|N
Q100|2025-01-31|6|1|63|4|RECEBIMENTO NF 00000063 SANTO ANTONIO LOCACAO E TRANSPORTE LTDA|20619168000197|2|0.00|500000.00|1001001.62|N
Q100|2025-01-31|1|1|203|4|RECEBIMENTO NF 203 GILBERTO CARDOSO DOS SANTOS|51955139000120|2|0.00|480.00|1001481.62|N
Q100|2025-01-31|6|1|14383|4|RECEBIMENTO NF 14383 HOHL MAQUINAS AGRICOLAS LTDA|51955139000120|2|0.00|7041.50|1008523.12|N
Q100|2025-02-01|1|1|5527|4|RECEBIMENTO NF 05527 MAQCAMPO SOLUCOES AGRICOLAS S/A|970771001264|2|0.00|10132.00|1018655.12|N
Q100|2025-02-01|1|1|003912236|4|TALAO DE ENERGIA 02/2025|25086034000171|2|0.00|8693.42|1027348.54|N
Q100|2025-02-01|1|1|003898238|4|TALAO DE ENERGIA 02/2025|25086034000171|2|0.00|532.32|1027880.86|N
Q100|2025-02-01|1|1|003912234|4|TALAO DE ENERGIA 02/2025|25086034000171|2|0.00|1067.85|1028948.71|N
Q100|2025-02-01|1|1|003898246|4|TALAO DE ENERGIA 02/2025|25086034000171|2|0.00|1717.39|1030666.10|N
Q100|2025-02-01|1|1|003839868|4|TALAO DE ENERGIA 02/2025|25086034000171|2|0.00|639.96|1031306.06|N
Q100|2025-02-01|2|1|003934664|4|TALAO DE ENERGIA 02/2025|25086034000171|2|0.00|22.46|1031328.52|N
Q100|2025-02-01|2|1|003934356|4|TALAO DE ENERGIA 02/2025|25086034000171|2|0.00|13854.51|1045183.03|N
Q100|2025-02-01|2|1|003934549|4|TALAO DE ENERGIA 02/2025|25086034000171|2|0.00|24334.91|1069517.94|N
Q100|2025-02-01|1|1|003912258|4|TALAO DE ENERGIA 02/2025|25086034000171|2|0.00|527.61|1070045.55|N
Q100|2025-02-01|1|1|003898236|4|TALAO DE ENERGIA 02/2025|25086034000171|2|0.00|28686.40|1098731.95|N
Q100|2025-02-03|4|1|32472|4|RECEBIMENTO NF 32472 BLOCK SAT SISTEMAS DE SEGURANCA LTDA ME|26924621000155|2|0.00|99.68|1098831.63|N
Q100|2025-02-03|1|1|4669|4|RECEBIMENTO NF 4669 MAQCAMPO SOLUÃ‡Ã•ES AGRICOLAS S/A|970771001507|2|0.00|2032.80|1100864.43|N
Q100|2025-02-03|1|1|7|4|RECEBIMENTO NF 00007 MAQCAMPO SOLUCOES AGRICOLAS S/A|970771001264|2|0.00|3144.80|1104009.23|N
Q100|2025-02-03|3|1|003934255|4|TALAO DE ENERGIA 02/2025|25086034000171|2|0.00|329.66|1104338.89|N
Q100|2025-02-03|1|1|132072414|4|TALAO DE ENERGIA 02/2025|1543032000104|2|0.00|938.73|1105277.62|N
Q100|2025-02-03|4|1|1598|4|RECEBIMENTO NF 1598 OLIVEIRA MOTORES LTDA|51955139000120|2|0.00|730.00|1106007.62|N
Q100|2025-02-03|5|1|130|4|RECEBIMENTO NF 130 MORIA ESTOFADOS LTDA|51955139000120|2|0.00|450.00|1106457.62|N
Q100|2025-02-04|5|1|1|4|RECEBIMENTO NF 1 OZIEL LOPES ROSA|59278240000103|2|0.00|1600.00|1108057.62|N
Q100|2025-02-04|1|1|120|4|RECEBIMENTO NF 120 CAROLINE TRIGILIO JUSTINO|40436316000145|2|0.00|398.00|1108455.62|N
Q100|2025-02-04|1|1|1806|4|RECEBIMENTO NF 01806 RENATA SIQUEIRA SANTOS LTDA|19678210000161|2|0.00|150.00|1108605.62|N
Q100|2025-02-04|1|1|32|4|RECEBIMENTO NF 00032 PMDEM CAVALCANTE LTDA|44318036000193|2|0.00|16121.16|1124726.78|N
Q100|2025-02-04|1|1|27|4|RECEBIMENTO NF 00027 BOM DIESEL CENTER LTDA|10617400000102|2|0.00|2299.99|1127026.77|N
Q100|2025-02-05|2|1|12085|4|RECEBIMENTO NF 12085 AIDSON NOGUEIRA DA CUNHA - TURBINAS|2114061000105|2|0.00|11400.00|1138426.77|N
Q100|2025-02-05|6|1|14283|4|RECEBIMENTO NF 14283 HOHL MAQUINAS AGRICOLAS LTDA|01608488001250|2|0.00|12838.50|1151265.27|N
Q100|2025-02-05|6|1|1|4|RECEBIMENTO NF 1 FABIANO GONCALVES|51955139000120|2|0.00|1118.00|1152383.27|N
Q100|2025-02-06|1|1|10|4|RECEBIMENTO NF 10 RB COMERCIO DE PEÃ‡AS E SERVIÃ‡OS MECANICOS LTDA|4880535000155|2|0.00|150.00|1152533.27|N
Q100|2025-02-06|1|1|5465|4|RECEBIMENTO NF 05465 MAQCAMPO SOLUCOES AGRICOLAS S/A|970771001264|2|0.00|2964.00|1155497.27|N
Q100|2025-02-06|2|1|1|4|RECEBIMENTO NF 00001 MENESES E CAMPELO LTDA|10883821000177|2|0.00|632.00|1156129.27|N
Q100|2025-02-06|1|1|1221|4|RECEBIMENTO NF 1221 BARBARA EVELIN MARINHO SANTANA LTDA|34301768000117|2|0.00|829.80|1156959.07|N
Q100|2025-02-06|1|1|1826|4|RECEBIMENTO NF 1826 RENATA SIQUEIRA SANTOS LTDA|51955139000120|2|0.00|150.00|1157109.07|N
Q100|2025-02-06|1|1|1828|4|RECEBIMENTO NF 01828 RENATA SIQUEIRA SANTOS LTDA|51955139000120|2|0.00|60.00|1157169.07|N
Q100|2025-02-07|6|1||4|Folha de Pagamento Ref. 02/2025 (RENATA TATIELE DA SILVA SAMPAIO)|6952596100|2|0.00|2600.99|1159770.06|N
Q100|2025-02-07|6|1||4|Folha de Pagamento Ref. 02/2025 (ADÃƒO PEREIRA BERNARDO)|1785622544|2|0.00|2885.74|1162655.80|N
Q100|2025-02-07|6|1||4|Folha de Pagamento Ref. 02/2025 (JACEMON DOS REIS BERNARDO)|85947284502|2|0.00|2768.12|1165423.92|N
Q100|2025-02-07|6|1||4|Folha de Pagamento Ref. 02/2025 (UTARLIS GABRIEL DE BRITO)|70447901192|2|0.00|2644.70|1168068.62|N
Q100|2025-02-07|6|1||4|Folha de Pagamento Ref. 02/2025 (ROBERTO RODRIGUES DOS SANTOS)|3159338100|2|0.00|3006.78|1171075.40|N
Q100|2025-02-07|6|1||4|Folha de Pagamento Ref. 02/2025 (DIEGO DE LUCENA FELIX)|5365281101|2|0.00|2371.12|1173446.52|N
Q100|2025-02-07|5|1||4|Folha de Pagamento Ref. 02/2025 (SAMUEL PINTO CARDOSO)|2526729173|2|0.00|3872.06|1177318.58|N
Q100|2025-02-07|5|1||4|Folha de Pagamento Ref. 02/2025 (MARCIA REGINA GUIMARAES)|92804780104|2|0.00|2094.84|1179413.42|N
Q100|2025-02-07|5|1||4|Folha de Pagamento Ref. 02/2025 (JOAO PAULO SANTOS SENA)|4883431193|2|0.00|2094.84|1181508.26|N
Q100|2025-02-07|5|1||4|Folha de Pagamento Ref. 02/2025 (SUELLEN VENANCIO DIAS)|4503101161|2|0.00|1534.15|1183042.41|N
Q100|2025-02-07|5|1||4|Folha de Pagamento Ref. 02/2025 (ROGERIS MANOEL PIMENTEL)|3261616199|2|0.00|3521.38|1186563.79|N
Q100|2025-02-07|5|1||4|Folha de Pagamento Ref. 02/2025 (RAFAEL NOVAIS SILVA)|2470406145|2|0.00|2762.38|1189326.17|N
Q100|2025-02-07|5|1||4|Folha de Pagamento Ref. 02/2025 (MARCOS ROBERTO DE OLIVEIRA MACIEL)|70333900170|2|0.00|3521.38|1192847.55|N
Q100|2025-02-07|2|1||4|Folha de Pagamento Ref. 02/2025 (SAIMON DANIEL ALVES)|4154234145|2|0.00|4280.38|1197127.93|N
Q100|2025-02-07|2|1||4|Folha de Pagamento Ref. 02/2025 (GUSTAVO GOMES LIMA)|4421407119|2|0.00|3872.06|1200999.99|N
Q100|2025-02-07|2|1||4|Folha de Pagamento Ref. 02/2025 (VILMA LINO DE SOUSA OLIVEIRA)|174715161|2|0.00|1404.15|1202404.14|N
Q100|2025-02-07|2|1||4|Folha de Pagamento Ref. 02/2025 (JOAO DA CRUZ DE OLIVEIRA)|83246983100|2|0.00|2823.72|1205227.86|N
Q100|2025-02-07|1|1||4|Folha de Pagamento Ref. 02/2025 (JHEFFSON UBIRATAN MENDES PEREIRA)|60290926343|2|0.00|2567.52|1207795.38|N
Q100|2025-02-07|1|1||4|Folha de Pagamento Ref. 02/2025 (CLAUDIO TAVARES DE SOUZA)|7641545165|2|0.00|2094.84|1209890.22|N
Q100|2025-02-07|1|1||4|Folha de Pagamento Ref. 02/2025 (LUIZ FELIPE ALVES CABRAL)|4905469198|2|0.00|2094.84|1211985.06|N
Q100|2025-02-07|9|1||4|Folha de Pagamento Ref. 02/2025 (VALDENOR FILHO TAVARES DOS SANTOS)|7202602563|2|0.00|1664.15|1213649.21|N
Q100|2025-02-07|9|1||4|Folha de Pagamento Ref. 02/2025 (RISLEY REZENDE DA SILVA)|2019160374|2|0.00|3521.38|1217170.59|N
Q100|2025-02-07|3|1||4|Folha de Pagamento Ref. 02/2025 (RAIMUNDO NONATO DE LIMA SANTOS FILHO)|5035761150|2|0.00|2969.52|1220140.11|N
Q100|2025-02-07|3|1||4|Folha de Pagamento Ref. 02/2025 (DANIEL PINHEIRO MILHOMENS FONSECA)|7078311132|2|0.00|2094.84|1222234.95|N
Q100|2025-02-07|3|1||4|Folha de Pagamento Ref. 02/2025 (LEANDRO FRAGOSO DA SILVA)|3441188195|2|0.00|3119.65|1225354.60|N
Q100|2025-02-07|3|1||4|Folha de Pagamento Ref. 02/2025 (JOSE NERES BORGES DE LIMA)|6655340357|2|0.00|2400.00|1227754.60|N
Q100|2025-02-07|3|1||4|Folha de Pagamento Ref. 02/2025 (DAYANNE GAMA MACIEL)|1525526189|2|0.00|1404.15|1229158.75|N
Q100|2025-02-07|3|1||4|Folha de Pagamento Ref. 02/2025 (BRUNO BARROS DE LACERDA)|96021799100|2|0.00|2405.28|1231564.03|N
Q100|2025-02-07|3|1||4|Folha de Pagamento Ref. 02/2025 (VALDEMAR GOMES DA SILVA)|93636563300|2|0.00|2094.84|1233658.87|N
Q100|2025-02-07|3|1||4|Folha de Pagamento Ref. 02/2025 (IRAILTON BARBOSA DOS SANTOS)|5569343180|2|0.00|2467.52|1236126.39|N
Q100|2025-02-07|4|1||4|Folha de Pagamento Ref. 02/2025 (FABRICIO DE PAIVA MARTINS)|2285742185|2|0.00|3872.06|1239998.45|N
Q100|2025-02-07|4|1||4|Folha de Pagamento Ref. 02/2025 (KASSIO DE PAIVA MARTINS)|2285741103|2|0.00|3006.78|1243005.23|N
Q100|2025-02-07|4|1||4|Folha de Pagamento Ref. 02/2025 (LEOMAR CASTRO DA SILVA)|6928314109|2|0.00|2094.84|1245100.07|N
Q100|2025-02-07|4|1||4|Folha de Pagamento Ref. 02/2025 (GILDEVAN OLIVEIRA DOS SANTOS)|70447300199|2|0.00|2094.84|1247194.91|N
Q100|2025-02-07|4|1||4|Folha de Pagamento Ref. 02/2025 (ODIVARDO FERNANDES VITOR)|48484415104|2|0.00|3354.63|1250549.54|N
Q100|2025-02-07|4|1|31|4|RECEBIMENTO NF 31 JUNES FAAD BORGES|23941498000192|2|0.00|41800.00|1292349.54|N
Q100|2025-02-07|1|1|56|4|RECEBIMENTO NF 56 LUCINEIDE DO NASCIMENTO FURTADO|35603165000132|2|0.00|7400.00|1299749.54|N
Q100|2025-02-08|2|1|24|4|RECEBIMENTO NF 24 NORTE EQUIPAMENTOS E SERVIÃ‡OS PARA POSTOS MANUTENÃ‡ÃƒO E INSTALAÃ‡ÃƒO LTDA.|52394857000137|2|0.00|1318.00|1301067.54|N
Q100|2025-02-10|2|1|102|4|RECEBIMENTO NF 00102 KO ANDRADE|47431159000124|2|0.00|715.00|1301782.54|N
Q100|2025-02-10|1|1|342|4|RECEBIMENTO NF 342 TRANSBRITO CARGAS E ENCOMENDAS LTDA|49814394000100|2|0.00|1680.00|1303462.54|N
Q100|2025-02-10|1|1|1207|4|RECEBIMENTO NF 1207 BARBARA EVELIN MARINHO SANTANA LTDA|34301768000117|2|0.00|869.40|1304331.94|N
Q100|2025-02-10|1|1|1208|4|RECEBIMENTO NF 1208 BARBARA EVELIN MARINHO SANTANA LTDA|34301768000117|2|0.00|625.80|1304957.74|N
Q100|2025-02-10|1|1|20|4|RECEBIMENTO NF 00000020 JOHN RECUPECAS INDUSTRIA E COMERCIO LTDA ME|25047168000183|2|0.00|3940.00|1308897.74|N
Q100|2025-02-10|1|1|167|4|RECEBIMENTO NF 00167 AGRODIESEL MOTORES E MAQUINAS LTDA|51955139000120|2|0.00|7500.00|1316397.74|N
Q100|2025-02-10|1|1|181|4|RECEBIMENTO NF 181 JUANN FELIPE RIBEIRO SILVA|26952773000161|2|0.00|2584.00|1318981.74|N
Q100|2025-02-10|1|1|17095002|4|RECEBIMENTO NF 17095002 GILBERTO CARDOSO DOS SANTOS|39258550000140|2|0.00|910.00|1319891.74|N
Q100|2025-02-10|4|1|3|4|RECEBIMENTO NF 3 JAQUELINE RODRIGUES DUTRA|57883341000170|2|0.00|380.00|1320271.74|N
Q100|2025-02-10|1|1|462|4|RECEBIMENTO NF 00462 SANCHES E DUARTE LTDA|46297928000180|2|0.00|2360.00|1322631.74|N
Q100|2025-02-10|1|1|5245|4|RECEBIMENTO NF 05245 TORNEADORA BELEM BRASILIA LTDA|10616874000121|2|0.00|1987.00|1324618.74|N
Q100|2025-02-10|3|1|5466|4|RECEBIMENTO NF 5466 MAQCAMPO SOLUÃ‡Ã•ES AGRÃCOLAS S/A|970771001507|2|0.00|956.00|1325574.74|N
Q100|2025-02-10|1|1|1209|4|RECEBIMENTO NF 1209 BARBARA EVELIN MARINHO SANTANA LTDA|34301768000117|2|0.00|910.80|1326485.54|N
Q100|2025-02-10|4|1|413|4|RECEBIMENTO NF 413 AUTO SOCORRO COMETA|51955139000120|2|0.00|500.00|1326985.54|N
Q100|2025-02-11|1|1|3|4|RECEBIMENTO NF 0003 KC AGRONEGOCIO E SERVIÃ‡OS AGRIGOLA LTDA|38222272000109|2|0.00|41245.00|1368230.54|N
Q100|2025-02-11|1|1|24|4|RECEBIMENTO NF 00024 K. C. RODRIGUES LTDA|9450535000139|2|0.00|6500.00|1374730.54|N
Q100|2025-02-11|1|1|69|4|RECEBIMENTO NF 69 MAQCAMPO SOLUCOES AGRICOLAS S/A|970771001264|2|0.00|1616.00|1376346.54|N
Q100|2025-02-11|1|1|5526|4|RECEBIMENTO NF 05526 MAQCAMPO SOLUÃ‡Ã•ES AGRÃCOLAS S/A|970771001507|2|0.00|400.00|1376746.54|N
Q100|2025-02-11|1|1|1533548|4|TALAO DE ENERGIA 02/2025|1377555000110|2|0.00|97.16|1376843.70|N
Q100|2025-02-11|1|1|004037538|4|TALAO DE ENERGIA 02/2025|25086034000171|2|0.00|883.06|1377726.76|N
Q100|2025-02-11|8|1|132619679|4|TALAO DE ENERGIA 02/2025|1543032000104|2|0.00|838.06|1378564.82|N
Q100|2025-02-12|1|1|3651|4|RECEBIMENTO NF 3651 NASCIMENTO E AIRES LTDA|23702694000104|2|0.00|870.00|1379434.82|N
Q100|2025-02-12|6|1|14386|4|RECEBIMENTO NF 14386 HOHL MAQUINAS AGRICOLAS LTDA|51955139000120|2|0.00|400.00|1379834.82|N
Q100|2025-02-13|6|1|415|4|RECEBIMENTO NF 415 M3 GERADORES LTDA|50028616000149|2|0.00|8457.72|1388292.54|N
Q100|2025-02-13|1|1|156|4|RECEBIMENTO NF 156 JOSIANY CAROLINE GONCALVES BRANDÃƒO|44327942000154|2|0.00|130.00|1388422.54|N
Q100|2025-02-13|1|1|1932|4|RECEBIMENTO NF 01932 TORNEADORA MK LTDA|31836199000116|2|0.00|1915.80|1390338.34|N
Q100|2025-02-13|5|1|20|4|RECEBIMENTO NF 20 JEAN PIERRE BARBOSA DE ARAUJO|49239522000130|2|0.00|4700.00|1395038.34|N
Q100|2025-02-13|1|1|1836|4|RECEBIMENTO NF 01836 RENATA SIQUEIRA SANTOS LTDA|51955139000120|2|0.00|150.00|1395188.34|N
Q100|2025-02-14|1|1|2|4|RECEBIMENTO NF 00002 FERNANDO HENRIQUE MARINHO CAMARGO|52085797000170|2|0.00|2420.00|1397608.34|N
Q100|2025-02-14|1|1|5481|4|RECEBIMENTO NF 5481 MAQCAMPO SOLUÃ‡Ã•ES AGRÃCOLAS S/A|970771001507|2|0.00|1966.40|1399574.74|N
Q100|2025-02-14|1|1|1965|4|RECEBIMENTO NF 01965 TORNEADORA MK LTDA|51955139000120|2|0.00|3522.84|1403097.58|N
Q100|2025-02-14|6|1|14420|4|RECEBIMENTO NF 14420 HOHL MAQUINAS AGRICOLAS LTDA|51955139000120|2|0.00|42400.00|1445497.58|N
Q100|2025-02-14|6|1|4567|4|RECEBIMENTO NF 4567 CONTINENTAL ELETRONICA|51955139000120|2|0.00|130.00|1445627.58|N
Q100|2025-02-15|1|1|14393|4|RECEBIMENTO NF 14393 HOHL MAQUINAS AGRICOLAS LTDA|51955139000120|2|0.00|800.00|1446427.58|N
Q100|2025-02-16|4|1|7388|4|RECEBIMENTO NF 7388 GERAL TRATORES E SERVIÃ‡OS LTDA|36128995000118|2|0.00|500.00|1446927.58|N
Q100|2025-02-17|1|1|164|4|RECEBIMENTO NF 164 KAMILA MACIEL DOS SANTOS|47227427000190|2|0.00|4810.00|1451737.58|N
Q100|2025-02-17|1|1|1938|4|RECEBIMENTO NF 1938 TORNEADORA MK LTDA|31836199000116|2|0.00|3208.50|1454946.08|N
Q100|2025-02-17|1|1|93|4|RECEBIMENTO NF 93 ANTONIO MARTINS VIEIRA|19902025000109|2|0.00|250.00|1455196.08|N
Q100|2025-02-17|4|1|280|4|RECEBIMENTO NF 000000280 PORANTEL SISTEMAS DE SEGURANCA LTDA|15284063000194|2|0.00|1544.00|1456740.08|N
Q100|2025-02-17|1|1|5483|4|RECEBIMENTO NF 5483 MAQCAMPO SOLUCOES AGRICOLAS S/A|970771001264|2|0.00|2650.40|1459390.48|N
Q100|2025-02-17|3|1|68|4|RECEBIMENTO NF 00068 L PEREIRA DOS SANTOS|35721895000138|2|0.00|2540.00|1461930.48|N
Q100|2025-02-17|6|1|11730|4|RECEBIMENTO NF 11730 ARAGUAIA COM. DE MOTOS DE URUACU LTDA|2391971000216|2|0.00|287.00|1462217.48|N
Q100|2025-02-17|1|1|9|4|RECEBIMENTO NF 00009 MANOEL DE JESUS ARRAES BOTELHO|43344935000106|2|0.00|10300.00|1472517.48|N
Q100|2025-02-17|4|1|9124|4|RECEBIMENTO NF 9124 JOSE DE F. ALMEIDA - AUTO MECANICA|1834300000139|2|0.00|832.00|1473349.48|N
Q100|2025-02-17|1|1|92|4|RECEBIMENTO NF 92 WANDERSON DA SILVA LIMA|37604981000196|2|0.00|1100.00|1474449.48|N
Q100|2025-02-17|1|1|95|4|RECEBIMENTO NF 95 WANDERSON DA SILVA LIMA|37604981000196|2|0.00|550.00|1474999.48|N
Q100|2025-02-17|1|1|1533563|4|TALAO DE ENERGIA 02/2025|1377555000110|2|0.00|37.61|1475037.09|N
Q100|2025-02-17|1|1|1533638|4|TALAO DE ENERGIA 02/2025|1377555000110|2|0.00|394.69|1475431.78|N
Q100|2025-02-17|1|1|1533561|4|TALAO DE ENERGIA 02/2025|1377555000110|2|0.00|82.07|1475513.85|N
Q100|2025-02-17|1|1|1519637|4|TALAO DE ENERGIA 02/2025|1377555000110|2|0.00|199.15|1475713.00|N
Q100|2025-02-18|1|1|13|4|RECEBIMENTO NF 00000013 PERFUGEL-PERFURACOES GEOLOGICAS LTDA|2765312000111|2|0.00|70000.00|1545713.00|N
Q100|2025-02-18|1|1|1119|4|RECEBIMENTO NF 1119 INOVAR TECNOLOGIA AGRICOLA LTDA|51955139000120|2|0.00|1800.00|1547513.00|N
Q100|2025-02-19|4|1|14322|4|RECEBIMENTO NF 14322 HOHL MAQUINAS AGRICOLAS LTDA|01608488001250|2|0.00|2299.00|1549812.00|N
Q100|2025-02-19|4|1|14323|4|RECEBIMENTO NF 14323 HOHL MAQUINAS AGRICOLAS LTDA|01608488001250|2|0.00|2299.00|1552111.00|N
Q100|2025-02-19|1|1|18|4|RECEBIMENTO NF 00018 ENGENORTE TRANSFORMADORES ELÃ‰TRICOS LTDA|9094617000198|2|0.00|2641.80|1554752.80|N
Q100|2025-02-19|4|1|1|4|RECEBIMENTO NF 00001 W F DE MOURA -HIDRAULICA PORANGATU|21706317000118|2|0.00|380.00|1555132.80|N
Q100|2025-02-19|4|1|974|4|RECEBIMENTO NF 0000000974 JOAO GREGORIO DE FREITAS|7448724000141|2|0.00|1530.00|1556662.80|N
Q100|2025-02-19|1|1|25|4|RECEBIMENTO NF 25 RENATA SIQUEIRA SANTOS LTDA|51955139000120|2|0.00|50.00|1556712.80|N
Q100|2025-02-19|1|1|1229|4|RECEBIMENTO NF 01229 BARBARA EVELIN MARINHO SANTANA LTDA|51955139000120|2|0.00|1211.40|1557924.20|N
